Number collaborations;artist_id;artist_name;feat_artist_id;feat_artist_name
7;mn0000869068;Mercedes Sosa;mn0000814237;Lucho Gonzalez
16;mn0000869068;Mercedes Sosa;mn0000821753;León Gieco
9;mn0000869068;Mercedes Sosa;mn0000957520;Daniela Mercury
29;mn0000869068;Mercedes Sosa;mn0001570563;Oveja Negra
48;mn0000869068;Mercedes Sosa;mn0001630251;Coqui Sosa
14;mn0000869068;Mercedes Sosa;mn0001759512;Marilina Ross
9;mn0000869068;Mercedes Sosa;mn0001837062;Tito Francia
14;mn0000869068;Mercedes Sosa;mn0001875489;Santiago Bertiz
37;mn0000869068;Mercedes Sosa;mn0002410414;Sebastian Garay
9;mn0000869068;Mercedes Sosa;mn0003070771;Eduardo Delucca
2;mn0000873085;Men at Work;mn0000019083;Paul Davis
1;mn0000873085;Men at Work;mn0000858006;Quarterflash
15;mn0000883318;Red Hot Chili Peppers;mn0000490004;Ramones
16;mn0000883318;Red Hot Chili Peppers;mn0000720672;Peter Gelderblom
6;mn0000883318;Red Hot Chili Peppers;mn0001563336;Rhythms del Mundo
7;mn0000884686;Norah Jones;mn0000081451;Billie Joe Armstrong
24;mn0000884686;Norah Jones;mn0000096613;Bonnie Raitt
1;mn0000884686;Norah Jones;mn0000184043;Foo Fighters
6;mn0000884686;Norah Jones;mn0000206538;Charles Lloyd
13;mn0000884686;Norah Jones;mn0000211578;Jamie Cullum
22;mn0000884686;Norah Jones;mn0000281113;Jesse Harris
9;mn0000884686;Norah Jones;mn0000384503;Rachel Loshak
29;mn0000884686;Norah Jones;mn0000420381;OutKast
10;mn0000884686;Norah Jones;mn0000487276;The Peter Malick Group
14;mn0000884686;Norah Jones;mn0000583959;Willie Nelson
8;mn0000884686;Norah Jones;mn0000588694;Anoushka Shankar
10;mn0000884686;Norah Jones;mn0000630035;Nancy McClean
29;mn0000884686;Norah Jones;mn0000674440;Danger Mouse
16;mn0000884686;Norah Jones;mn0000806601;Charlie Hunter
12;mn0000884686;Norah Jones;mn0000844185;Peter Malick
45;mn0000884686;Norah Jones;mn0001908449;The Handsome Band
11;mn0000884686;Norah Jones;mn0002322951;Amanda Seyfried
9;mn0000885569;Michael Bublé;mn0000006334;Tony Bennett
11;mn0000885569;Michael Bublé;mn0000046814;Blake Shelton
7;mn0000885569;Michael Bublé;mn0000046861;Ray Charles
13;mn0000885569;Michael Bublé;mn0000105329;Chris Botti
4;mn0000885569;Michael Bublé;mn0000139089;Barenaked Ladies
23;mn0000885569;Michael Bublé;mn0000227697;Robbie Williams
13;mn0000885569;Michael Bublé;mn0000290816;Ron Sexsmith
3;mn0000885569;Michael Bublé;mn0000307461;Van Morrison
10;mn0000885569;Michael Bublé;mn0000745915;Paul Anka
18;mn0000885569;Michael Bublé;mn0000751201;Thalía
18;mn0000885569;Michael Bublé;mn0000855531;Barbra Streisand
12;mn0000885569;Michael Bublé;mn0001040805;The Dap-Kings
30;mn0000889126;Ricardo Arjona;mn0000099615;Intocable
38;mn0000889126;Ricardo Arjona;mn0000181725;Ednita Nazario
17;mn0000889126;Ricardo Arjona;mn0000488743;Playbacks
35;mn0000889126;Ricardo Arjona;mn0000743331;Panteón Rococó
19;mn0000889126;Ricardo Arjona;mn0000746865;Paquita la del Barrio
6;mn0000889126;Ricardo Arjona;mn0002128626;Gaby Moreno
31;mn0000892775;Miguel Bosé;mn0000138235;Laura Pausini
32;mn0000892775;Miguel Bosé;mn0000234685;Wally Lopez
18;mn0000892775;Miguel Bosé;mn0000359026;Ricky Martin
45;mn0000892775;Miguel Bosé;mn0000390599;Rafa Sanchez
8;mn0000892775;Miguel Bosé;mn0000461998;Michael Stipe
24;mn0000892775;Miguel Bosé;mn0000524821;Marlango
29;mn0000892775;Miguel Bosé;mn0000658739;Hotel Persona
13;mn0000892775;Miguel Bosé;mn0000728740;Carlos Berlanga
13;mn0000892775;Miguel Bosé;mn0000767899;Kepa Junkera
52;mn0000892775;Miguel Bosé;mn0000839549;Lucho Gatica
12;mn0000892775;Miguel Bosé;mn0000905574;Ivete Sangalo
6;mn0000892775;Miguel Bosé;mn0003069988;Eva Axén
6;mn0000892823;Mick Jagger;mn0000090824;Chris Jagger
5;mn0000892823;Mick Jagger;mn0000187478;Eric Clapton
6;mn0000892823;Mick Jagger;mn0000227177;John Phillips
3;mn0000892823;Mick Jagger;mn0000332141;Jerry Lee Lewis
15;mn0000892823;Mick Jagger;mn0000531986;David Bowie
9;mn0000892823;Mick Jagger;mn0000596126;Mott the Hoople
26;mn0000892823;Mick Jagger;mn0001737671;Dave Stewart
23;mn0000894465;The Rolling Stones;mn0000034759;Andrew Loog Oldham
37;mn0000894465;The Rolling Stones;mn0000046422;Angus Young
28;mn0000894465;The Rolling Stones;mn0000059156;B.B. King
114;mn0000894465;The Rolling Stones;mn0000094224;Ike & Tina Turner
57;mn0000894465;The Rolling Stones;mn0000144155;Duke Ellington & His Orchestra
22;mn0000894465;The Rolling Stones;mn0000148974;The Dirty Mac
73;mn0000894465;The Rolling Stones;mn0000175708;Ry Cooder
20;mn0000894465;The Rolling Stones;mn0000232564;John Lennon
28;mn0000894465;The Rolling Stones;mn0000470588;Mick Taylor
3;mn0000894465;The Rolling Stones;mn0000577627;The Who
243;mn0000894465;The Rolling Stones;mn0000608701;Muddy Waters
37;mn0000894465;The Rolling Stones;mn0000790604;Taj Mahal
15;mn0000894465;The Rolling Stones;mn0001563336;Rhythms del Mundo
102;mn0000895443;The Human League;mn0000127396;League Unlimited Orchestra
16;mn0000895443;The Human League;mn0000300024;Prefab Sprout
32;mn0000895443;The Human League;mn0000343812;Playgroup
12;mn0000895443;The Human League;mn0001460226;Men
15;mn0000896309;Los secretos;mn0000214553;Jarabe de Palo
7;mn0000896309;Los secretos;mn0000492846;Miguel Ríos
9;mn0000899530;The Smiths;mn0000230959;John Porter
22;mn0000899530;The Smiths;mn0000240081;Sandie Shaw
14;mn0000913644;Vargas Blues Band;mn0000152312;Jack Bruce
16;mn0000913644;Vargas Blues Band;mn0000551055;Glenn Hughes
20;mn0000913644;Vargas Blues Band;mn0000617264;Alex Ligertwood
8;mn0000913644;Vargas Blues Band;mn0000903323;Jaime Urrutia
35;mn0000913644;Vargas Blues Band;mn0001864208;Devon Allman
9;mn0000913644;Vargas Blues Band;mn0001974361;Juan Gómez Chicuelo
11;mn0000922398;Sugababes;mn0000084702;IMI
7;mn0000922398;Sugababes;mn0000257274;Jools Holland
8;mn0000922398;Sugababes;mn0000504821;The Soul Seekerz
23;mn0000922398;Sugababes;mn0000522377;Sting
8;mn0000922398;Sugababes;mn0000529050;Girls Aloud
11;mn0000922398;Sugababes;mn0000765302;Badly Drawn Boy
8;mn0000922398;Sugababes;mn0000997782;Various Production
8;mn0000922398;Sugababes;mn0001359909;Energy
18;mn0000922728;Abba;mn0000019892;Tears for Fears
12;mn0000922728;Abba;mn0000171889;Elephant Man
24;mn0000922728;Abba;mn0000583653;Anni-Frid Lyngstad
16;mn0000922728;Abba;mn0000600920;Agnetha Fältskog
57;mn0000922728;Abba;mn0000740569;Frida
25;mn0000922728;Abba;mn0000784073;The Countdown Singers
45;mn0000922728;Abba;mn0000987415;Mamma Mia
9;mn0000922728;Abba;mn0001694731;Mariona Castillo
14;mn0000922728;Abba;mn0002070009;Predator
2;mn0000922728;Abba;mn0003175539;Jarl Kulle
18;mn0000922728;Abba;mn0003660064;"Djmaxx"""
53;mn0000924508;The Waterboys;mn0000744736;Sharon Shannon
19;mn0000924508;The Waterboys;mn0003179404;Tomas Mac Eoin
34;mn0000926548;Iggy Pop;mn0000021009;Slash
1;mn0000926548;Iggy Pop;mn0000075979;Bill Laswell
28;mn0000926548;Iggy Pop;mn0000092042;Boss Martians
43;mn0000926548;Iggy Pop;mn0000562304;The Stooges
35;mn0000926548;Iggy Pop;mn0000674440;Danger Mouse
33;mn0000926548;Iggy Pop;mn0000744399;Pain Killer
12;mn0000926548;Iggy Pop;mn0000752770;Peaches
33;mn0000926548;Iggy Pop;mn0000755519;Soul Asylum
165;mn0000926548;Iggy Pop;mn0000769915;Iggy & the Stooges
14;mn0000926548;Iggy Pop;mn0000791609;Benny Benassi
21;mn0000926548;Iggy Pop;mn0000807949;Underworld
29;mn0000926548;Iggy Pop;mn0002513205;Bethany Cosentino
52;mn0000926548;Iggy Pop;mn0002688864;Charli XCX
42;mn0000927555;Aretha Franklin;mn0000071812;The Four Tops
41;mn0000927555;Aretha Franklin;mn0000090803;King Curtis
21;mn0000927555;Aretha Franklin;mn0000128099;James Brown
49;mn0000927555;Aretha Franklin;mn0000146283;Virtual Server
21;mn0000927555;Aretha Franklin;mn0000165525;Fame Freedom Choir
44;mn0000927555;Aretha Franklin;mn0000238115;Sam Cooke
74;mn0000927555;Aretha Franklin;mn0000262255;Mariah Carey
47;mn0000927555;Aretha Franklin;mn0000350127;Royal Philharmonic Orchestra
41;mn0000927555;Aretha Franklin;mn0000376204;Mary J. Blige
48;mn0000927555;Aretha Franklin;mn0000378624;Quincy Jones
14;mn0000927555;Aretha Franklin;mn0000459616;Michael McDonald
83;mn0000927555;Aretha Franklin;mn0000465944;Rev. C.L. Franklin
52;mn0000927555;Aretha Franklin;mn0000668448;James Cleveland
28;mn0000927555;Aretha Franklin;mn0000845662;Jill Scott
50;mn0000927555;Aretha Franklin;mn0003258468;Studio Rio
24;mn0000932328;Kaiser Chiefs;mn0001563336;Rhythms del Mundo
6;mn0000932665;Alanis Morissette;mn0000191373;Eugene Hütz
42;mn0000932665;Alanis Morissette;mn0000451562;Souleye
9;mn0000932665;Alanis Morissette;mn0000757473;Sybersound
141;mn0000933883;Al Stewart;mn0000139719;Laurence Juber
10;mn0000933883;Al Stewart;mn0000844255;Peter White
29;mn0000933883;Al Stewart;mn0000921934;Al Stewart & Shot In the Dark
29;mn0000933883;Al Stewart;mn0000962934;Dave Nachmanoff
16;mn0000933883;Al Stewart;mn0001241365;Syd Twynham
10;mn0000933883;Al Stewart;mn0001780751;John Mitchell
13;mn0000933883;Al Stewart;mn0001823907;Don Airy
9;mn0000934439;Nick Carter;mn0000071225;The Grouch
14;mn0000934439;Nick Carter;mn0000267720;The Living Legends
77;mn0000934439;Nick Carter;mn0000388835;9th Wonder
25;mn0000934439;Nick Carter;mn0000568521;427
26;mn0000934439;Nick Carter;mn0000581842;Fashawn
28;mn0000934439;Nick Carter;mn0000602072;Mayday!
7;mn0000934439;Nick Carter;mn0000636556;Bruce Hathcock
12;mn0000934439;Nick Carter;mn0000674440;Danger Mouse
10;mn0000934439;Nick Carter;mn0000890535;The Opus
12;mn0000934439;Nick Carter;mn0001089293;BK-One
15;mn0000934439;Nick Carter;mn0001385877;King Solomon
11;mn0000934439;Nick Carter;mn0001456631;G.Cutty
1;mn0000934439;Nick Carter;mn0002107728;Hopie Spitshard
57;mn0000934439;Nick Carter;mn0002495288;Tech N9ne Collabos
11;mn0000934439;Nick Carter;mn0002640882;Isaiah Toothtaker
84;mn0000935330;Toni Braxton;mn0000061226;Babyface
10;mn0000935330;Toni Braxton;mn0000069548;Baby AKA The #1 Stunna
9;mn0000935330;Toni Braxton;mn0000156938;Shaggy
10;mn0000935330;Toni Braxton;mn0000576718;Seal
8;mn0000935330;Toni Braxton;mn0000741731;Alexandre Pires
8;mn0000935330;Toni Braxton;mn0000762270;Big Tymers
20;mn0000935330;Toni Braxton;mn0001190708;Keri Lewis
7;mn0000935812;Beatriz Luengo;mn0000288415;Black:Guayaba
7;mn0000937043;El Arrebato;mn0000494368;Antonio Vega
9;mn0000937043;El Arrebato;mn0000828556;Los Amaya
5;mn0000937043;El Arrebato;mn0001463622;Haze
8;mn0000937043;El Arrebato;mn0002058136;Vanesa Martín
7;mn0000942595;Café Quijano;mn0000142648;Luis Dulzaides
8;mn0000942595;Café Quijano;mn0000186185;Céline Dion
1;mn0000942595;Café Quijano;mn0000466442;Olga Tañón
8;mn0000942595;Café Quijano;mn0000622861;Alain Pérez
28;mn0000942680;Café Tacuba;mn0000194738;Los Enanitos Verdes
3;mn0000942680;Café Tacuba;mn0000197364;David Byrne
17;mn0000942680;Café Tacuba;mn0001524461;Celso Pina y Su Ronda Bogota
4;mn0000942680;Café Tacuba;mn0001771057;Alejandro Flores
16;mn0000944700;Leona Lewis;mn0000064698;Biagio Antonacci
9;mn0000944700;Leona Lewis;mn0000454986;K2 Family
8;mn0000944700;Leona Lewis;mn0000656541;OneRepublic
5;mn0000944700;Leona Lewis;mn0000732443;Vittorio Grigolo
5;mn0000944700;Leona Lewis;mn0002082946;Novel
2;mn0000944700;Leona Lewis;mn0002288182;Loot!
9;mn0000944700;Leona Lewis;mn0002393596;Avicii
2;mn0000944700;Leona Lewis;mn0002432296;Artists Stand Up to Cancer
6;mn0000944700;Leona Lewis;mn0003509815;Calum Scott
10;mn0000945951;Calvin Harris;mn0000055166;Axwell
8;mn0000945951;Calvin Harris;mn0000161773;Dizzee Rascal
4;mn0000945951;Calvin Harris;mn0000502989;Armin van Buuren
8;mn0000945951;Calvin Harris;mn0000561914;Ayah
6;mn0000945951;Calvin Harris;mn0000591459;Tiësto
14;mn0000945951;Calvin Harris;mn0000791294;Benny Blanco
7;mn0000945951;Calvin Harris;mn0001029659;LMFAO
10;mn0000945951;Calvin Harris;mn0002139647;Example
3;mn0000945951;Calvin Harris;mn0002509942;Sam Smith
1;mn0000945951;Calvin Harris;mn0002580989;Alesso
7;mn0000945951;Calvin Harris;mn0002604392;Dillon Francis
9;mn0000945951;Calvin Harris;mn0002705695;Ayah Marar
10;mn0000945951;Calvin Harris;mn0003305584;Electrowave
14;mn0000950726;Gloria Trevi;mn0000466442;Olga Tañón
106;mn0000950726;Gloria Trevi;mn0000617536;Alejandra Guzmán
21;mn0000950726;Gloria Trevi;mn0000635848;David Bisbal
6;mn0000950726;Gloria Trevi;mn0001761372;Gloria Trevino
8;mn0000950726;Gloria Trevi;mn0001772135;Shy Carter
21;mn0000954045;Héroes del silencio;mn0000298636;Los Prisioneros
2;mn0000954464;Manu Tenorio;mn0000282384;Lolita
5;mn0000954464;Manu Tenorio;mn0000339833;Rosa
6;mn0000954464;Manu Tenorio;mn0000396511;Nuria Fergo
12;mn0000954464;Manu Tenorio;mn0001921599;Hugo
1;mn0000954464;Manu Tenorio;mn0001948579;Cepeda
2;mn0000954464;Manu Tenorio;mn0002125966;Ringtones
16;mn0000954964;Manic Street Preachers;mn0000032971;The Beautiful South
48;mn0000954964;Manic Street Preachers;mn0000076417;Ian McCulloch
23;mn0000954964;Manic Street Preachers;mn0000868214;Nicky Wire
19;mn0000954964;Manic Street Preachers;mn0001568927;Blowfish
1;mn0000955105;Hevia;mn0001398688;Cristina del Valle
6;mn0000955105;Hevia;mn0001870881;Kepanogreen
19;mn0000956973;Hilary Duff;mn0000004731;Paolo & Isabella
12;mn0000956973;Hilary Duff;mn0000126168;Christina Milian
5;mn0000956973;Hilary Duff;mn0000234384;Lil' Romeo
43;mn0000956973;Hilary Duff;mn0000952918;Haylie Duff
2;mn0000956973;Hilary Duff;mn0003451189;Jem and the Holograms
3;mn0000963005;Will Smith;mn0000103916;Vidal, Christina
9;mn0000963005;Will Smith;mn0000167361;Dru Hill
8;mn0000963005;Will Smith;mn0000341672;No Doubt
2;mn0000963005;Will Smith;mn0000376204;Mary J. Blige
6;mn0000963005;Will Smith;mn0000517074;Brian McKnight
6;mn0000963005;Will Smith;mn0000550591;DJ Jazzy Jeff
4;mn0000963005;Will Smith;mn0000625012;Brian & Tony Gold
25;mn0000963005;Will Smith;mn0000643478;Lil' Larry
1;mn0000963005;Will Smith;mn0000673486;Marc Anthony
12;mn0000963005;Will Smith;mn0000833961;"Lisa ""Left Eye"" Lopes"
4;mn0000963005;Will Smith;mn0000845662;Jill Scott
8;mn0000963005;Will Smith;mn0000948022;DJ Jazzy Jeff & the Fresh Prince
14;mn0000979253;Merche;mn0000312004;Luis Fonsi
6;mn0000979253;Merche;mn0000747225;Amaury Gutiérrez
8;mn0000979253;Merche;mn0001022592;Pitingo
16;mn0000988471;Enya;mn0000072485;BT
7;mn0000988471;Enya;mn0000182415;Fugees
7;mn0000988471;Enya;mn0000276910;Mario Winans
11;mn0000988471;Enya;mn0000278644;Howard Shore
12;mn0000988471;Enya;mn0000780690;Cincinnati Pops Orchestra
7;mn0000988471;Enya;mn0000865852;Nicholas Pike
1;mn0000988471;Enya;mn0000903810;Pirates
1;mn0000992857;Duffy;mn0000006310;Semisonic
3;mn0000992857;Duffy;mn0000056171;Bernard Butler
4;mn0000992857;Duffy;mn0000286001;Jessica Jay
5;mn0000992857;Duffy;mn0000788043;Dynamic Truths
9;mn0000992857;Duffy;mn0000830375;Lorraine Ellison
2;mn0000992857;Duffy;mn0000892875;Packabeats
4;mn0000992857;Duffy;mn0000953322;Heartclub
57;mn0000994823;Lady Gaga;mn0000006334;Tony Bennett
16;mn0000994823;Lady Gaga;mn0000085397;Kelis
10;mn0000994823;Lady Gaga;mn0000106145;Colby O'Donis
46;mn0000994823;Lady Gaga;mn0000164189;Cast
3;mn0000994823;Lady Gaga;mn0000317865;Jennifer Lopez
13;mn0000994823;Lady Gaga;mn0000761179;Beyoncé
1;mn0000994823;Lady Gaga;mn0002118589;Robert Janowski
26;mn0000994823;Lady Gaga;mn0002447952;Bradley Cooper
25;mn0000994823;Lady Gaga;mn0002514368;Pandora Bx
7;mn0000996096;Selena Gomez;mn0000159298;Party Tyme Karaoke
4;mn0000996096;Selena Gomez;mn0001279642;DJ Snake
8;mn0000996096;Selena Gomez;mn0001997521;Grant
10;mn0000996096;Selena Gomez;mn0002129453;Meaghan Martin
10;mn0000996096;Selena Gomez;mn0002385504;J Balvin
47;mn0000996096;Selena Gomez;mn0002454826;Selena Gomez & the Scene
4;mn0000996127;Demi Lovato;mn0000376613;Q-Tip
10;mn0000996127;Demi Lovato;mn0000660151;DJ Khaled
6;mn0000996127;Demi Lovato;mn0001583067;Anna Maria Perez de Taglé
3;mn0000996127;Demi Lovato;mn0002515882;Nick Jonas
4;mn0000996127;Demi Lovato;mn0002517606;Olly Murs
14;mn0000996127;Demi Lovato;mn0002622976;Joe Jonas
13;mn0000996127;Demi Lovato;mn0002895432;Sirah
14;mn0000996127;Demi Lovato;mn0003163663;The Vamps
5;mn0000996127;Demi Lovato;mn0003391646;Cheat Codes
3;mn0000999579;Bryn Christopher;mn0001573194;Kill the Noise
1;mn0000999579;Bryn Christopher;mn0002932951;Culture Shock
10;mn0001013175;Nicki Minaj;mn0000122252;Lady Saw
6;mn0001013175;Nicki Minaj;mn0000537548;Busta Rhymes
11;mn0001013175;Nicki Minaj;mn0000545523;Gucci Mane
20;mn0001013175;Nicki Minaj;mn0000691648;will.i.am
18;mn0001013175;Nicki Minaj;mn0000901557;Labrinth
33;mn0001013175;Nicki Minaj;mn0002264745;Ariana Grande
4;mn0001013175;Nicki Minaj;mn0002748040;2 Chainz
13;mn0001013175;Nicki Minaj;mn0002841398;Little Mix
17;mn0001013175;Nicki Minaj;mn0003043775;A$AP Ferg
14;mn0001013175;Nicki Minaj;mn0003551236;Anuel AA
23;mn0001013175;Nicki Minaj;mn0003666137;Quality Control
8;mn0001020707;Madcon;mn0000503562;Timbuktu
7;mn0001020707;Madcon;mn0000894775;Noora
8;mn0001020707;Madcon;mn0001526057;Ameerah
5;mn0001020707;Madcon;mn0001597262;Willy William
3;mn0001020707;Madcon;mn0002120168;Paperboys
4;mn0001020707;Madcon;mn0002706741;Jo Jeberg
14;mn0001022592;Pitingo;mn0000184873;Carmen Linares
6;mn0001022592;Pitingo;mn0000891331;Miguel Poveda
10;mn0001022592;Pitingo;mn0002351874;Farah Siraj
6;mn0001022592;Pitingo;mn0002827845;Jose Enrique Morente
11;mn0001022592;Pitingo;mn0002830888;Arcángel
2;mn0001032082;Bruno Mars;mn0000029086;Snoop Dogg
7;mn0001032082;Bruno Mars;mn0000074966;Bad Meets Evil
1;mn0001032082;Bruno Mars;mn0000213561;David Guetta
6;mn0001032082;Bruno Mars;mn0000272689;Lil Wayne
6;mn0001032082;Bruno Mars;mn0000319347;R. Kelly
4;mn0001032082;Bruno Mars;mn0000545523;Gucci Mane
4;mn0001032082;Bruno Mars;mn0000726348;B.o.B
5;mn0001032082;Bruno Mars;mn0002450407;Travie McCoy
25;mn0001035294;Drake;mn0000272689;Lil Wayne
209;mn0001035294;Drake;mn0000802605;Future
53;mn0001035294;Drake;mn0002748040;2 Chainz
10;mn0001035294;Drake;mn0003597245;Famous Kels
15;mn0001035294;Drake;mn0003733766;Summer Walker
19;mn0001072350;Mumford & Sons;mn0000061273;Baaba Maal
8;mn0001072350;Mumford & Sons;mn0000327130;Jerry Douglas
6;mn0001072350;Mumford & Sons;mn0000345245;Ray Davies
12;mn0001072350;Mumford & Sons;mn0001070890;Dawes
7;mn0001072350;Mumford & Sons;mn0002080238;Laura Marling
6;mn0001072350;Mumford & Sons;mn0002800025;Birdy
5;mn0001072350;Mumford & Sons;mn0003162255;Beatenberg
2;mn0001287600;Chris Martin;mn0000098384;Busy Signal
2;mn0001287600;Chris Martin;mn0000142838;Disney Sing-Along
6;mn0001287600;Chris Martin;mn0000170824;Disney
2;mn0001287600;Chris Martin;mn0000332485;Laura Benedict
1;mn0001287600;Chris Martin;mn0000543798;Guy Berryman
2;mn0001287600;Chris Martin;mn0000861687;Nelly Furtado
2;mn0001287600;Chris Martin;mn0001035294;Drake
1;mn0001287600;Chris Martin;mn0001491254;Christopher Martin
1;mn0001287600;Chris Martin;mn0003403958;Heather Pierce
1;mn0001287600;Chris Martin;mn0003526272;David Brent
5;mn0001385776;Najwa;mn0000391409;Ojos de Brujo
3;mn0001385776;Najwa;mn0001434720;Mendetz
2;mn0001385776;Najwa;mn0001839167;Malique
5;mn0001411209;Natalia;mn0000134066;Cani
7;mn0001411209;Natalia;mn0000186702;Natalia Jiménez
3;mn0001411209;Natalia;mn0000603204;Artie the 1 Man Party
2;mn0001411209;Natalia;mn0001266013;Cristienne
5;mn0001411209;Natalia;mn0002326238;Alejandro
7;mn0001487705;Second;mn0002042964;Javier Ojeda
1;mn0001502664;Leiva;mn0000183635;Mikel Erentxun
1;mn0001502664;Leiva;mn0000229865;Loquillo
4;mn0001502664;Leiva;mn0000846788;Los Delinqüentes
3;mn0001502664;Leiva;mn0003204150;Ferreiro
5;mn0001519077;Nena Daconte;mn0001925089;Irish Mic
12;mn0001520005;Nach;mn0000003497;Sharif
18;mn0001520005;Nach;mn0000192274;Gema
14;mn0001520005;Nach;mn0000613453;Akhenaton
4;mn0001520005;Nach;mn0000791872;Ele
6;mn0001520005;Nach;mn0002111595;Abram
33;mn0001520005;Nach;mn0003207518;Nach Scratch
6;mn0001520005;Nach;mn0003600207;Residente
1;mn0001520040;Taxi;mn0000748272;Taxxi
5;mn0001532591;Adam Lambert;mn0000331863;Norbert Leo Butz
9;mn0001532591;Adam Lambert;mn0001026816;Tritonal
4;mn0001575440;Vetusta Morla;mn0001931839;Zoé
54;mn0001575440;Vetusta Morla;mn0003132221;Orquesta Sinfónica de la Región de Murcia
10;mn0001596642;Ellie Goulding;mn0000055166;Axwell
13;mn0001596642;Ellie Goulding;mn0000145147;Jon Boden
23;mn0001596642;Ellie Goulding;mn0000306851;Junkie XL
3;mn0001596642;Ellie Goulding;mn0000573391;Paolo Nutini
8;mn0001596642;Ellie Goulding;mn0000863092;Matthew Herbert
6;mn0001596642;Ellie Goulding;mn0000945951;Calvin Harris
7;mn0001596642;Ellie Goulding;mn0002010651;Tinie Tempah
5;mn0001596642;Ellie Goulding;mn0002035426;Burns
2;mn0001596642;Ellie Goulding;mn0002036252;Major Lazer
7;mn0001596642;Ellie Goulding;mn0002434856;The Hit Girls
5;mn0001596642;Ellie Goulding;mn0002717865;Lucky Date
3;mn0001596642;Ellie Goulding;mn0002800025;Birdy
10;mn0001596642;Ellie Goulding;mn0002979345;Seven Lions
1;mn0001596834;Parachute;mn0000892498;Sparky's Flaw
4;mn0001596834;Parachute;mn0002156266;Kid Pan Alley
5;mn0001750962;Alesha Dixon;mn0000380526;Jay Sean
2;mn0001750962;Alesha Dixon;mn0000682814;Wiley
11;mn0001776669;Diego Vasallo;mn0000183635;Mikel Erentxun
32;mn0001776669;Diego Vasallo;mn0002051449;Cabaret Pop
10;mn0001878899;Pink;mn0000005307;Alicia Keys
12;mn0001878899;Pink;mn0000049797;Steven Tyler
20;mn0001878899;Pink;mn0000068551;Kenny Chesney
